0,-2.15767,-6.03998,20.6924,-141.571,0
1,-2.25928,-6.05864,20.6735,-147.902,1
2,-2.20463,-6.02188,20.6716,-147.814,2
3,-2.1966,-6.01589,20.6923,-121.719,3
4,-2.34426,-5.94511,20.6302,-135.269,4
5,-2.32289,-5.94317,20.6587,-147.87,5
6,-2.2983,-5.97028,20.643,-135.507,6
7,-2.30014,-5.97334,20.64,-142.135,7
8,-2.26989,-5.9259,20.7182,-129.667,8
9,-2.2632,-5.91691,20.6918,-129.991,9
10,-2.28458,-5.97809,20.6735,-154.615,10
11,-2.26883,-5.99185,20.6873,-161.556,11
12,-2.27162,-5.94333,20.7247,-148.936,12
13,-2.23367,-6.02804,20.6774,-128.368,13
14,-2.20069,-6.0275,20.7414,-129.096,14
15,-2.20784,-5.99409,20.7316,-122.981,15
16,-2.18599,-6.06125,20.7584,-162.694,16
17,-2.19686,-6.03576,20.6744,-141.387,17
18,-2.21187,-5.97535,20.7226,-149.711,18
19,-2.21787,-5.99621,20.6818,-155.279,19
20,-2.29915,-5.96275,20.6614,-148.307,20
21,-2.30947,-5.93512,20.6291,-141.76,21
22,-2.30606,-5.95331,20.6427,-141.535,22
23,-2.29415,-5.93287,20.6538,-141.539,23
24,-2.31825,-5.92269,20.6248,-141.719,24
25,-2.24566,-5.98403,20.6613,-134.939,25
26,-2.26584,-5.96855,20.6547,-135.17,26
27,-2.25503,-5.99435,20.6759,-141.304,27
28,-2.25381,-5.99837,20.6783,-141.353,28
29,-2.26983,-6.0084,20.6805,-141.289,29
