0,4.60466,2.39757,3.74371,-154.866,0
1,4.56297,2.31315,3.729,-141.615,1
2,4.54705,2.41442,3.77211,-161.965,2
3,4.60421,2.3704,3.74495,-142.168,3
4,4.59421,2.41057,3.75295,-148.096,4
5,4.58202,2.41714,3.74956,-147.921,5
6,4.60757,2.28591,3.71751,-148.615,6
7,4.56835,2.32694,3.7356,-160.833,7
8,4.5698,2.3511,3.73278,-154.576,8
9,4.61781,2.36943,3.73057,-141.58,9
10,4.577,2.37922,3.73467,-147.955,10
11,4.63396,2.33895,3.72037,-154.228,11
12,4.61829,2.32577,3.72391,-147.554,12
13,4.61324,2.33944,3.72196,-148.362,13
14,4.59859,2.33651,3.72153,-148.071,14
15,4.55646,2.35369,3.74364,-161.066,15
16,4.62317,2.35884,3.72645,-148.162,16
17,4.56626,2.36157,3.7379,-154.393,17
18,4.60837,2.29446,3.7238,-148.872,18
19,4.59239,2.3558,3.73516,-147.87,19
20,4.57624,2.40154,3.75045,-154.968,20
21,4.61683,2.38008,3.73754,-147.598,21
22,4.59106,2.34164,3.72331,-148.051,22
23,4.57762,2.39291,3.74471,-148.165,23
24,4.59244,2.37268,3.73645,-147.859,24
25,4.59449,2.35085,3.7395,-142.438,25
26,4.60865,2.35701,3.72731,-141.437,26
27,4.60034,2.38357,3.73613,-147.743,27
28,4.6067,2.35214,3.72576,-141.624,28
29,4.54278,2.34994,3.74666,-154.471,29
