0,-4.21457,-2.39284,17.5861,-14.2473,0
1,-4.21563,-2.39419,17.5816,-7.97688,1
2,-4.26596,-2.38065,17.5939,-2.61977,2
3,-4.24235,-2.29142,17.5741,-20.6338,3
4,-4.24514,-2.29446,17.5754,-20.6378,4
5,-4.24429,-2.29279,17.5752,-20.6263,5
6,-4.24197,-2.2942,17.575,-20.6141,6
7,-4.24954,-2.3336,17.5809,-20.8433,7
8,-4.24907,-2.33527,17.5849,-20.7627,8
9,-4.21701,-2.35077,17.5828,-14.455,9
10,-4.22737,-2.3343,17.5857,-20.7775,10
11,-4.23289,-2.36232,17.587,-14.6938,11
12,-4.2512,-2.33708,17.5828,-20.7321,12
13,-4.22551,-2.40333,17.5924,-20.7371,13
14,-4.22543,-2.40054,17.5901,-14.2652,14
15,-4.2208,-2.40735,17.5888,-14.3065,15
16,-4.22616,-2.40993,17.593,-20.7419,16
17,-4.22648,-2.40939,17.593,-20.7549,17
18,-4.22341,-2.40579,17.5918,-20.7412,18
19,-4.23383,-2.40605,17.5926,-14.3145,19
20,-4.21173,-2.3391,17.5812,-14.0238,20
21,-4.21392,-2.34123,17.5821,-14.0301,21
22,-4.21371,-2.33923,17.5815,-14.0224,22
23,-4.19863,-2.25769,17.5725,-20.8505,23
24,-4.19756,-2.25724,17.5724,-20.84,24
25,-4.26022,-2.34637,17.5855,-7.94428,25
26,-4.25485,-2.34779,17.5841,-14.5072,26
27,-4.21281,-2.34545,17.5811,-20.6499,27
28,-4.26736,-2.34458,17.5825,-8.05272,28
29,-4.21862,-2.35128,17.5822,-20.6388,29
