0,-2.31503,-4.98957,20.4802,-20.8622,0
1,-2.40276,-5.01744,20.4649,-20.8336,1
2,-2.36469,-4.97907,20.4585,-14.534,2
3,-2.34989,-4.99086,20.4732,-14.2383,3
4,-2.40734,-4.92304,20.4714,-20.8236,4
5,-2.40744,-4.9229,20.4718,-20.8264,5
6,-2.40922,-4.9112,20.4659,-14.6987,6
7,-2.41215,-4.90539,20.4676,-8.19783,7
8,-2.40712,-4.95256,20.4767,-20.8639,8
9,-2.42649,-4.93388,20.4567,-14.4376,9
10,-2.41783,-4.89124,20.4669,-14.5573,9
11,-2.40782,-4.95246,20.4753,-20.865,11
12,-2.38708,-4.90574,20.468,-8.53814,12
13,-2.35864,-4.9899,20.4897,-14.4205,13
14,-2.40393,-4.95207,20.4693,-8.50419,14
15,-2.35245,-4.9997,20.4975,-14.5872,15
16,-2.39763,-4.99642,20.4718,-20.8447,15
17,-2.31165,-5.01741,20.4805,-20.9229,17
18,-2.37129,-4.96442,20.4715,-20.8295,18
19,-2.3664,-4.96201,20.4733,-20.8243,19
20,-2.41053,-4.89145,20.4533,-20.7909,20
21,-2.4075,-4.89944,20.4583,-20.804,21
22,-2.40465,-4.89835,20.4589,-20.8098,22
23,-2.40855,-4.89951,20.459,-20.8012,23
24,-2.4075,-4.8992,20.4627,-20.8051,24
25,-2.39518,-4.94157,20.4728,-20.8146,25
26,-2.40337,-4.96418,20.4672,-20.7436,26
27,-2.36656,-4.97216,20.4788,-20.8129,27
28,-2.41855,-4.93877,20.4563,-8.07076,28
29,-2.39561,-4.96541,20.4724,-14.194,29
