0,4.41886,1.38805,5.31143,-81.9149,0
1,4.37364,1.32844,5.31279,-75.0418,1
2,4.44494,1.40228,5.31681,-75.6206,2
3,4.43191,1.37823,5.31773,-68.4064,3
4,4.41718,1.40145,5.33202,-88.2665,4
5,4.42149,1.39761,5.32921,-88.3422,5
6,4.452,1.3148,5.28873,-81.9843,6
7,4.38066,1.33691,5.31822,-75.4306,7
8,4.38173,1.3548,5.31969,-75.4889,8
9,4.42384,1.36726,5.32209,-75.51,9
10,4.38056,1.38051,5.33228,-68.6127,10
11,4.44301,1.33159,5.29288,-88.3122,11
12,4.41217,1.32134,5.30373,-81.5398,12
13,4.42131,1.35732,5.30357,-81.678,13
14,4.39029,1.34302,5.31689,-75.3227,14
15,4.4237,1.3661,5.31139,-75.9511,15
16,4.43678,1.35738,5.30363,-81.9015,16
17,4.38893,1.35877,5.32756,-75.1055,17
18,4.41957,1.32539,5.29829,-128.626,18
19,4.42339,1.35427,5.31129,-74.9011,19
20,4.43147,1.38221,5.31985,-68.2925,20
21,4.40112,1.34069,5.3254,-96.6669,21
22,4.39428,1.34846,5.31268,-94.6723,22
23,4.38306,1.37571,5.32004,-81.7783,23
24,4.37897,1.34484,5.31599,-88.7626,24
25,4.3919,1.35337,5.3262,-75.1679,25
26,4.42446,1.32036,5.29463,-122.799,26
27,4.42226,1.38496,5.3296,-62.2506,27
28,4.41436,1.36418,5.30457,-95.2015,28
29,4.39373,1.3616,5.32671,-81.6969,29
