0,-2.02828,-6.43362,17.2542,-349.262,0
1,-2.14472,-6.50835,17.2734,-323.326,1
2,-2.10796,-6.52878,17.2579,-335.835,2
3,-2.12153,-6.45295,17.2502,-316.206,3
4,-2.05283,-6.4447,17.2285,-296.65,4
5,-2.04359,-6.49663,17.2481,-303.055,5
6,-2.22977,-6.26365,17.5857,-649.797,6
7,-2.18991,-6.37779,17.2482,-329.331,7
8,-2.14276,-6.42876,17.2522,-329.368,8
9,-2.13112,-6.46035,17.2469,-309.947,9
10,-2.1287,-6.44046,17.2445,-309.775,9
11,-2.15421,-6.3942,17.2767,-329.482,11
12,-2.13413,-6.41404,17.2662,-303.111,12
13,-2.15865,-6.38537,17.2757,-309.877,13
14,-2.16167,-6.38812,17.2782,-309.961,13
15,-2.09736,-6.50261,17.2537,-336.081,15
16,-2.08563,-6.44998,17.2614,-322.753,16
17,-2.09293,-6.43186,17.2637,-322.954,17
18,-2.05597,-6.51108,17.2594,-316.233,18
19,-2.10367,-6.46942,17.2337,-309.809,19
20,-2.13383,-6.38874,17.2671,-322.841,20
21,-2.10941,-6.45131,17.2535,-342.336,21
22,-2.09981,-6.39068,17.2792,-342.883,22
23,-2.17144,-6.38015,17.2444,-322.554,23
24,-2.17805,-6.43003,17.2439,-316.712,24
25,-2.16027,-6.40725,17.2373,-322.487,25
26,-2.09372,-6.35929,17.2481,-336.346,26
27,-2.09085,-6.40044,17.2499,-342.763,26
28,-2.11717,-6.44713,17.2395,-296.265,27
29,-2.10613,-6.43477,17.2516,-296.785,28
