0,2.97563,-2.19397,9.515,-8.01907,0
1,2.99254,-2.21713,9.51938,-7.54365,1
2,2.94737,-2.22087,9.52062,-14.2798,2
3,2.95519,-2.22642,9.52481,-7.52636,3
4,2.97864,-2.22677,9.51687,-7.59275,4
5,2.95107,-2.19332,9.51078,-1.13614,5
6,2.94312,-2.21479,9.5077,-0.976372,6
7,2.94692,-2.18447,9.52365,-8.27174,7
8,2.94653,-2.19057,9.51515,-1.21836,8
9,2.9274,-2.1956,9.53382,-7.78202,9
10,2.96484,-2.21707,9.52331,-7.51221,10
11,2.95244,-2.20797,9.52688,-7.49086,11
12,2.99145,-2.22078,9.52187,-7.53838,12
13,2.98404,-2.214,9.52378,-0.913633,13
14,2.99284,-2.20301,9.52852,-7.53573,14
15,2.947,-2.22389,9.51176,-14.0891,15
16,2.94746,-2.22928,9.50979,-14.1926,16
17,2.95216,-2.20217,9.53298,-8.36551,17
18,2.91512,-2.19469,9.51071,-7.82065,18
19,2.94893,-2.21604,9.50637,-14.2304,19
20,2.9433,-2.2123,9.52541,-7.58331,20
21,2.93586,-2.23007,9.50134,-14.2442,21
22,2.95243,-2.22375,9.5196,-7.58819,22
23,2.96869,-2.21649,9.52507,-0.92203,23
24,2.96661,-2.2186,9.52361,-7.56551,24
25,2.97993,-2.20584,9.51367,-7.53484,25
26,2.96815,-2.18612,9.52612,-8.56434,26
27,2.94648,-2.19668,9.51688,-1.26688,27
28,2.97443,-2.21712,9.51693,-7.4382,28
29,2.98499,-2.20669,9.52134,-7.66947,29
