0,-2.27193,-5.48441,17.5632,-183.093,0
1,-2.36994,-5.54347,17.5647,-182.661,2
2,-2.35182,-5.59727,17.5621,-170.854,3
3,-2.39365,-5.50018,17.5746,-176.445,4
4,-2.32611,-5.48166,17.5588,-163.94,5
5,-2.30719,-5.54389,17.5647,-182.668,6
6,-2.41418,-5.47229,17.5454,-169.865,7
7,-2.43327,-5.41713,17.5539,-176.423,8
8,-2.37679,-5.49684,17.5599,-169.948,9
9,-2.3791,-5.49562,17.5628,-176.322,10
10,-2.38364,-5.43733,17.5632,-176.2,11
11,-2.40275,-5.45064,17.576,-176.057,12
12,-2.40453,-5.45206,17.5811,-176.211,13
13,-2.40305,-5.43731,17.565,-163.1,14
14,-2.39191,-5.48406,17.5563,-189.084,15
15,-2.35691,-5.5463,17.5695,-189.385,16
16,-2.34771,-5.50169,17.5755,-163.044,17
17,-2.33845,-5.48558,17.5651,-163.101,17
18,-2.30726,-5.53598,17.5709,-188.971,18
19,-2.35412,-5.53033,17.5527,-190.255,19
20,-2.38607,-5.45124,17.5755,-176.244,21
21,-2.34893,-5.51094,17.5578,-182.875,21
22,-2.35211,-5.45152,17.5756,-183.035,22
23,-2.40341,-5.40267,17.5479,-175.607,24
24,-2.39311,-5.4605,17.5333,-176.604,24
25,-2.41073,-5.46512,17.5606,-169.812,25
26,-2.35127,-5.43432,17.5627,-156.781,26
27,-2.37099,-5.48025,17.558,-175.799,27
28,-2.37411,-5.48351,17.5623,-169.45,28
29,-2.40538,-5.44388,17.5682,-190.283,29
