0,8.39523,2.48218,10.1484,-34.5746,0
1,8.35729,2.46187,10.1343,-35.2503,1
2,8.38908,2.53041,10.1521,-34.7587,2
3,8.35045,2.51268,10.1484,-34.7184,3
4,8.35462,2.50623,10.1574,-34.6294,4
5,8.36246,2.51249,10.162,-34.7432,5
6,8.41274,2.54501,10.1348,-34.8005,6
7,8.35091,2.43825,10.163,-35.0054,7
8,8.39068,2.45928,10.1365,-34.9476,8
9,8.39186,2.45482,10.1419,-34.8475,9
10,8.44796,2.42547,10.1272,-34.8623,10
11,8.34449,2.51684,10.1649,-41.5354,11
12,8.43149,2.35541,10.1246,-34.9542,12
13,8.31833,2.35287,10.1612,-41.3126,13
14,8.36548,2.46015,10.145,-41.5927,14
15,8.33055,2.48069,10.1725,-35.1534,15
16,8.34982,2.46937,10.1642,-34.9727,16
17,8.35334,2.42071,10.1427,-47.7255,17
18,8.40901,2.44045,10.1477,-54.8243,18
19,8.38375,2.4477,10.1735,-42.875,19
20,8.4307,2.43618,10.115,-48.2141,20
21,8.40277,2.4615,10.12,-35.4229,21
22,8.38985,2.49751,10.1516,-34.8331,22
23,8.3943,2.50575,10.141,-41.9815,23
24,8.36898,2.45071,10.1469,-41.6159,24
25,8.38645,2.49762,10.1519,-35.2412,25
26,8.38167,2.50035,10.1597,-35.4146,26
27,8.35515,2.46201,10.1497,-34.711,27
28,8.46744,2.49535,10.1169,-41.4736,28
29,8.32171,2.58146,10.1709,-35.3057,29
