0,3.88534,-2.28538,16.45,-7.25168,0
1,3.88662,-2.28893,16.4492,-7.26324,1
2,3.87289,-2.28764,16.4493,-7.25947,2
3,3.80761,-2.29479,16.4399,-0.897646,3
4,3.84705,-2.29682,16.4352,-7.27378,4
5,3.80921,-2.29576,16.4391,-0.862183,5
6,3.84023,-2.28662,16.4423,-7.25369,6
7,3.86407,-2.28673,16.4421,-0.681728,7
8,3.85555,-2.28134,16.4467,-0.964021,8
9,3.79839,-2.28312,16.4479,-1.01958,9
10,3.85561,-2.28009,16.4456,-0.922006,10
11,3.81792,-2.28228,16.4478,-0.926245,11
12,3.80002,-2.28333,16.4478,-1.11064,12
13,3.86332,-2.28497,16.4426,-0.727346,13
14,3.84069,-2.28825,16.4418,-7.23777,14
15,3.71977,-2.22352,16.2263,-802.042,15
16,3.84699,-2.29262,16.4507,-7.35178,16
17,3.86771,-2.28988,16.4505,-7.33707,17
18,3.84593,-2.29383,16.4495,-7.345,18
19,3.85064,-2.2918,16.4503,-7.32562,19
20,3.85297,-2.29608,16.4411,-7.21335,20
21,3.85235,-2.29255,16.4421,-7.2142,21
22,3.85207,-2.29422,16.4414,-7.20842,22
23,3.85207,-2.29321,16.442,-7.2099,23
24,3.85349,-2.29351,16.4418,-7.20661,24
25,3.85347,-2.29567,16.4408,-7.22904,25
26,3.86302,-2.29361,16.4321,-7.21991,26
27,3.88734,-2.29914,16.4372,-0.871766,27
28,3.8634,-2.29469,16.4417,-7.25167,28
29,3.86293,-2.29322,16.4421,-7.25519,29
