0,-1.75038,1.52076,17.2546,-35.5596,0
1,-1.82985,1.48241,17.2914,-22.1222,1
2,-1.98854,1.69069,17.4543,-28.7411,2
3,-1.83401,1.5564,17.2871,-35.3379,3
4,-1.82613,1.55642,17.2789,-28.6917,4
5,-1.81932,1.56353,17.2618,-35.4873,5
6,-1.91226,1.49357,17.3058,-15.9599,6
7,-1.83735,1.49316,17.2744,-28.3554,7
8,-1.93334,1.52116,17.307,-28.6311,8
9,-1.90289,1.53746,17.305,-28.4026,9
10,-1.84817,1.54759,17.2914,-34.9549,10
11,-1.84542,1.56806,17.2779,-35.0339,11
12,-1.84894,1.50175,17.3079,-35.2565,12
13,-1.85305,1.49765,17.302,-28.4183,13
14,-1.85245,1.50459,17.2733,-35.3814,14
15,-1.86473,1.47919,17.2983,-21.5331,15
16,-1.85888,1.50945,17.2774,-35.3572,16
17,-1.86754,1.46395,17.2772,-36.3957,17
18,-1.89327,1.48219,17.3011,-22.0492,18
19,-1.81771,1.50343,17.281,-21.7121,19
20,-1.86753,1.50501,17.3013,-28.6462,20
21,-1.87835,1.52242,17.2921,-28.5945,21
22,-1.877,1.51746,17.2887,-22.0094,22
23,-1.78522,1.62073,17.2833,-21.6475,23
24,-1.79664,1.63016,17.2884,-21.6212,24
25,-1.87033,1.54515,17.2974,-22.0202,25
26,-1.80631,1.58702,17.2613,-36.1173,26
27,-1.81191,1.55291,17.294,-22.6137,27
28,-1.84006,1.57768,17.2958,-22.0251,28
29,-1.87998,1.59709,17.3134,-30.1076,29
