0,-4.97185,-2.92654,11.5434,-41.0477,0
1,-4.98438,-2.93003,11.548,-34.3362,1
2,-4.9556,-3.03589,11.5598,-41.3207,2
3,-4.99539,-3.0744,11.5555,-47.7161,3
4,-4.99964,-3.07533,11.5577,-47.6079,4
5,-4.99216,-3.08268,11.566,-41.9802,5
6,-4.95712,-3.04054,11.5534,-47.8947,6
7,-4.94633,-3.03799,11.5559,-47.8776,7
8,-5.03075,-2.93768,11.5456,-54.2366,8
9,-5.04277,-2.94289,11.5502,-47.8908,9
10,-5.02127,-2.93587,11.5462,-47.5316,10
11,-5.04883,-3.0197,11.5594,-41.7258,11
12,-5.01542,-2.98987,11.5543,-47.7386,11
13,-4.9916,-3.08427,11.5641,-35.0686,13
14,-4.99103,-3.06533,11.5649,-41.305,14
15,-4.93328,-3.08025,11.5614,-47.8142,15
16,-4.96214,-3.07224,11.567,-41.0936,16
17,-4.98938,-2.99063,11.5518,-41.0196,17
18,-4.99954,-2.99793,11.5533,-34.5684,18
19,-4.99938,-3.00101,11.5552,-34.5917,19
20,-4.99211,-2.99461,11.5524,-34.52,20
21,-4.992,-3.06523,11.5592,-41.0145,21
22,-5.02152,-2.9266,11.539,-41.5625,22
23,-5.01426,-2.92926,11.5462,-35.3966,23
24,-5.01986,-3.06471,11.5635,-34.8313,24
25,-5.03947,-2.95047,11.5526,-28.6306,25
26,-5.01144,-3.08033,11.5673,-34.7445,26
27,-5.00592,-3.01332,11.5623,-35.0604,27
28,-4.99682,-2.99304,11.5497,-47.6855,28
29,-5.02326,-3.03563,11.5611,-42.2212,29
