0,2.77269,-2.58567,19.0211,-0.609269,0
1,2.77431,-2.5852,19.02,-0.611106,1
2,2.77543,-2.5853,19.0193,-0.596868,2
3,2.70991,-2.57809,19.0075,-0.787905,3
4,2.77406,-2.58456,19.0193,-0.612296,4
5,2.77393,-2.58634,19.0203,-0.609635,5
6,2.712,-2.57907,19.0079,-0.765855,6
7,2.77339,-2.58603,19.0206,-0.614784,7
8,2.77441,-2.5853,19.0197,-0.603745,8
9,2.71078,-2.57879,19.0087,-0.759887,9
10,2.70878,-2.57607,18.9955,-0.667692,10
11,2.70835,-2.5772,18.9961,-0.672053,11
12,2.72911,-2.58143,19.011,-0.774945,12
13,2.71119,-2.5738,19.0063,-0.672795,13
14,2.7118,-2.57648,19.0075,-0.672741,14
15,2.71053,-2.57335,19.0062,-0.672125,15
16,2.72024,-2.58544,19.0131,-0.783386,16
17,2.7099,-2.57537,19.0078,-0.678992,17
18,2.70997,-2.57444,19.0074,-0.677534,18
19,2.71032,-2.57398,19.0065,-0.676681,19
20,2.7109,-2.57519,19.0069,-0.675308,20
21,2.71127,-2.5745,19.0067,-0.68358,21
22,2.71099,-2.57419,19.0062,-0.68074,22
23,2.74388,-2.57901,19.0066,-0.679994,23
24,2.72925,-2.57913,19.0031,-0.720755,24
25,2.73331,-2.58664,19.012,-0.653566,25
26,2.74172,-2.58102,19.0062,-0.583383,26
27,2.74281,-2.58217,19.0069,-0.587568,27
28,2.74287,-2.58392,19.0079,-0.589934,28
29,2.74121,-2.58656,19.0086,-0.596192,29
