0,-3.78344,-0.562943,12.0402,-2.48086,0
1,-3.70402,-0.6115,12.0467,-8.62486,1
2,-3.71719,-0.574282,12.0304,-1.68542,2
3,-3.7455,-0.505359,12.0376,-8.81512,3
4,-3.75804,-0.505896,12.0374,-8.84947,4
5,-3.7494,-0.500657,12.029,-15.555,5
6,-3.72121,-0.479496,12.0301,-8.57961,6
7,-3.75205,-0.484674,12.0322,-8.20527,7
8,-3.77892,-0.548405,12.0437,-8.20286,8
9,-3.7797,-0.526113,12.0326,-1.83572,9
10,-3.79141,-0.493919,12.0379,-2.30014,10
11,-3.7587,-0.540164,12.0178,-2.83986,11
12,-3.77058,-0.50745,12.0418,-8.71015,12
13,-3.76306,-0.548045,12.0464,-2.39899,13
14,-3.75319,-0.547169,12.0349,-2.04155,14
15,-3.75815,-0.587163,12.0489,-8.14079,15
16,-3.74672,-0.609413,12.062,-15.4995,16
17,-3.768,-0.545038,12.048,-2.43664,17
18,-3.75055,-0.482413,12.0321,-2.41028,18
19,-3.6956,-0.541083,12.0322,-15.7273,19
20,-3.67251,-0.46529,12.0233,-15.1688,20
21,-3.80705,-0.55826,11.8978,-255.156,21
22,-3.70838,-0.448978,12.0346,-8.58272,22
23,-3.69563,-0.442673,12.0077,-15.304,23
24,-3.74512,-0.544211,12.0383,-15.1029,24
25,-3.65811,-0.540308,12.0119,-9.46718,25
26,-3.72274,-0.529215,12.0313,-8.38796,26
27,-3.73804,-0.530622,12.0431,-14.8745,27
28,-3.75533,-0.530165,12.0372,-8.46206,28
29,-3.69541,-0.522719,12.0157,-16.4186,29
