0,4.48082,-1.67467,5.13367,-247.932,0
1,4.50689,-1.63864,5.14271,-254.781,1
2,4.53618,-1.63184,5.13956,-247.98,2
3,4.56186,-1.60914,5.15013,-248.123,3
4,4.49793,-1.65013,5.14565,-241.696,4
5,4.54982,-1.62807,5.13245,-254.926,5
6,4.50718,-1.64976,5.11926,-241.552,6
7,4.4932,-1.67502,5.1326,-242.183,7
8,4.50196,-1.65486,5.12175,-241.434,8
9,4.49644,-1.63673,5.14532,-242.162,9
10,4.48599,-1.63964,5.14663,-241.744,10
11,4.51896,-1.64137,5.14063,-234.663,11
12,4.52476,-1.64481,5.14248,-234.782,12
13,4.50367,-1.64524,5.14352,-234.692,13
14,4.53802,-1.63837,5.1391,-234.714,14
15,4.50568,-1.6584,5.13988,-241.386,15
16,4.52157,-1.60925,5.12344,-236.003,16
17,4.50467,-1.64743,5.14439,-234.945,17
18,4.50204,-1.64803,5.14164,-247.942,18
19,4.49393,-1.62221,5.15264,-242.292,19
20,4.51328,-1.63897,5.12522,-248.045,20
21,4.48686,-1.62899,5.14926,-248.617,21
22,4.52354,-1.63537,5.13349,-254.455,22
23,4.50432,-1.64677,5.14257,-248.101,23
24,4.5161,-1.64349,5.13243,-254.465,24
25,4.52114,-1.66051,5.13439,-241.589,25
26,4.52727,-1.64486,5.133,-247.825,26
27,4.52585,-1.64164,5.13329,-254.422,27
28,4.53847,-1.64502,5.12759,-241.431,28
29,4.66849,-1.5499,5.23714,-703.061,29
