0,3.22241,-1.96175,15.7897,-7.57185,0
1,3.2398,-1.96981,15.8042,-7.49559,1
2,3.23114,-1.96781,15.8039,-7.48298,2
3,3.19347,-1.99053,15.8019,-14.0705,3
4,3.21812,-1.98608,15.8027,-14.0995,4
5,3.19186,-1.98737,15.803,-14.0434,5
6,3.21398,-1.99893,15.7936,-14.4457,6
7,3.24441,-1.97207,15.8037,-7.55216,7
8,3.16323,-1.97691,15.79,-7.45005,8
9,3.16449,-1.97495,15.7912,-7.62915,9
10,3.16283,-1.9746,15.7914,-7.68737,10
11,3.16944,-1.96076,15.8013,-14.2394,11
12,3.16233,-1.9779,15.7909,-14.1454,12
13,3.16287,-1.97107,15.7933,-14.1292,13
14,3.19323,-1.95487,15.8033,-7.82077,14
15,3.24922,-1.95815,15.8084,-7.96047,15
16,3.21006,-1.9414,15.8166,-15.1562,16
17,3.22563,-1.97364,15.8065,-7.50063,17
18,3.21915,-1.94189,15.811,-7.72029,18
19,3.17471,-2.00318,15.7932,-7.92568,19
20,3.19114,-1.973,15.7983,-7.48458,20
21,3.17818,-1.97856,15.7958,-14.101,21
22,3.19614,-1.98018,15.8044,-14.1553,22
23,3.16202,-1.96408,15.7928,-7.53917,23
24,3.21068,-1.97426,15.7849,-14.0614,24
25,3.18734,-1.97495,15.7873,-14.0561,25
26,3.23166,-1.97114,15.7917,-7.56339,26
27,3.20245,-1.9683,15.7993,-7.57999,27
28,3.20173,-1.9773,15.7966,-7.44256,28
29,3.20366,-1.97573,15.7976,-7.46416,29
