0,1.16544,1.3221,4.96083,-34.9262,0
1,1.17711,1.3269,4.99031,-28.36,1
2,1.16041,1.31368,5.00988,-28.7912,2
3,1.1752,1.32792,4.99054,-34.6803,3
4,1.18196,1.32436,4.9803,-35.0244,4
5,1.13783,1.3208,4.99099,-34.7015,5
6,1.16912,1.31643,4.98892,-48.101,6
7,1.16087,1.34536,4.97209,-41.3433,7
8,1.21423,1.3579,4.94738,-28.6574,8
9,1.18401,1.36367,4.98288,-34.9931,9
10,1.15023,1.33217,4.96829,-41.2373,10
11,1.15176,1.34324,4.96663,-28.7056,11
12,1.17694,1.31892,5.00175,-35.1545,12
13,1.19109,1.30677,4.9745,-28.8805,13
14,1.19169,1.32809,4.98643,-34.6575,14
15,1.17914,1.32513,4.98834,-34.8331,15
16,1.1856,1.32057,4.98139,-28.3892,16
17,1.11496,1.35186,5.00146,-34.9028,17
18,1.18468,1.33404,4.99106,-35.0906,18
19,1.18269,1.34518,4.97339,-41.88,19
20,1.18197,1.33853,4.98544,-34.8901,20
21,1.17449,1.34688,4.99349,-35.1091,21
22,1.16669,1.33398,4.98183,-35.0989,22
23,1.1769,1.34197,4.99039,-41.5415,23
24,1.18394,1.3409,4.99335,-21.6345,24
25,1.18626,1.32915,4.99121,-28.2113,25
26,1.17657,1.34383,5.00153,-28.8244,26
27,1.18409,1.33787,4.99192,-28.5319,27
28,1.18161,1.33511,4.99523,-41.8687,28
29,1.1658,1.36302,4.97717,-35.1749,29
