0,19,4.99897,0.218747,1.11,-296.032,19,1,1
1,19,4.99897,0.218747,1.11,-296.032,19,2,2
2,16,4.97838,1.94175,2.11135,-281.883,16,2,1
3,16,4.60617,2.36939,2.61696,-130.918,16,3,3
4,17,7.1584,0.518656,6.43622,-303.194,17,3,2
5,17,8.37822,1.3256,7.4279,-115.935,17,3,1
6,18,8.42988,2.41674,9.05013,-75.4296,18,4,4
7,18,8.36445,2.39991,10.7767,-21.2973,18,1,4
8,16,5.74178,0.606459,9.01079,-95.3102,16,4,2
9,18,2.38641,-0.433724,9.44148,-155.356,17,5,5
10,15,1.19621,1.30513,4.38437,-28.1977,15,2,3
11,15,5.07087,-2.56938,5.59132,-0.942049,14,3,5
12,15,5.54446,-2.77449,6.20653,-2.10194,15,2,5
13,12,-6.98561,-2.89664,9.29614,-75.0251,12,6,6
14,13,-8.0163,-2.78207,9.45019,-268.311,12,3,6
15,13,3.19779,-2.48719,12.6554,-3.29645532971,13,1,5
