0.088000000000000009,0.088000000000000009,0.128,0.088000000000000009,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,
0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.057142857142857141,0.057142857142857141,0.10476190476190476,0.0095238095238095247,0.057142857142857141,0.10476190476190476,0.057142857142857141,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.057142857142857141,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.057142857142857141,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,0.0095238095238095247,
0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.040000000000000001,0.073333333333333334,0.0066666666666666671,0.073333333333333334,0.040000000000000001,0.073333333333333334,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.0066666666666666671,0.040000000000000001,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.040000000000000001,0.040000000000000001,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,0.0066666666666666671,
0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.11034482758620691,0.075862068965517254,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.041379310344827586,0.041379310344827586,0.041379310344827586,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.041379310344827586,0.075862068965517254,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.041379310344827586,0.041379310344827586,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,0.0068965517241379318,
0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.088000000000000009,0.0080000000000000002,0.088000000000000009,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.048000000000000001,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.048000000000000001,0.048000000000000001,0.048000000000000001,0.048000000000000001,0.048000000000000001,0.0080000000000000002,
0.059999999999999998,0.01,0.11000000000000001,0.01,0.01,0.01,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.059999999999999998,0.01,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.059999999999999998,0.059999999999999998,
0.0083333333333333332,0.0083333333333333332,0.091666666666666674,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,0.0083333333333333332,
0.01,0.01,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.059999999999999998,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11000000000000001,0.01,0.01,0.01,0.01,0.059999999999999998,0.059999999999999998,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.059999999999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.099999999999999992,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,
0.014285714285714287,0.014285714285714287,0.085714285714285715,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.085714285714285715,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.085714285714285715,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,
