21
9.26518285149e-05,4.33087614869e-05,0.00231103289123,0.000136873127964,0.0694206660276,2.37202464656e-06,0.000475344233703,0.00244893502006,4.03608326343e-05,6.4690744548e-06,0.00108589238119,1.14504239286e-05,0.000238654924353,1.59823881241e-06,7.20701526987e-06,0.000253945618764,0.000736100106814,3.3399911244e-05,1.6975043208e-05,0.00637689061327,1.70838927186e-05,0.912194225921,9.77984831681e-05,0.000255765207676,0.00166092520171,0.000875583539382,3.9381154295e-05,0.000292561062422,0.000498239028115,0.000328308410441,
