11
0.0122887756438,0.0231369147711,0.00435184944117,0.000828347235468,0.0042812244809,0.0043204555128,0.00511595264125,0.232954400297,0.0524459575791,0.000802001025858,0.0109931656693,0.377660785095,0.0187310073449,0.00189352135848,0.00649734726118,0.00279653745525,0.000818574861193,0.00622785662392,0.00370711857711,0.103384524913,0.0047304470669,0.0197506655634,0.00138311641619,0.00238898371491,0.0018698076047,0.0093970013947,0.0197525100782,0.0298181259012,0.00727382982022,0.0303991946522,
