0,24,4.97926,0.210898,1.10702,-302.223,24,1,1
1,24,4.97926,0.210898,1.10702,-302.223,24,1,1
2,22,4.94988,1.94037,2.10142,-288.773,22,2,2
3,22,4.57198,2.33052,2.60561,-136.122,22,3,3
4,23,7.13716,0.532602,6.44316,-296.473,23,2,1
5,24,8.34502,1.33061,7.43229,-108.898,24,3,1
6,24,8.39659,2.40627,9.03753,-75.006,24,3,2
7,24,8.32815,2.39811,10.7649,-14.4161,24,1,2
8,22,5.70781,0.59376,9.00262,-88.6523,22,3,1
9,23,2.37189,-0.43168,9.42681,-161.608,23,4,4
10,18,1.20285,1.3058,4.38564,-28.2398,18,3,4
11,18,5.03588,-2.58197,5.59079,-0.924261,17,5,5
12,18,5.51063,-2.77152,6.20049,-2.62876,18,2,5
13,16,-7.07893,-2.7572,9.30467,-3.58850340285,16,6,6
