0,4,4.98477,0.245075,1.10377,-289.161,4,1,1
1,4,4.98477,0.245075,1.10377,-289.161,4,1,1
2,4,4.98472,1.98395,2.1162,-275.259,4,2,2
3,5,4.58083,2.40996,2.63448,-123.678,4,2,2
4,5,7.18059,0.583215,6.44973,-343.185,5,3,3
5,5,8.36607,1.40895,7.42737,-123.056,5,2,3
6,6,8.4274,2.52805,9.04326,-75.1855,6,4,4
7,6,8.36329,2.49946,10.7573,-14.3238,6,3,4
8,4,5.74778,0.663855,9.01853,-101.894,4,3,1
9,4,2.3958,-0.432431,9.42773,-155.349,4,1,2
10,3,1.17359,1.31557,4.40013,-41.4017,3,5,5
11,3,5.10625,-2.53561,5.59917,-1.03572,3,5,1
12,3,5.57287,-2.7122,6.1907,0.509257368304,3,4,1
