0,24,4.97926,0.210898,1.10702,-302.223,24,1,1
1,24,4.97926,0.210898,1.10702,-302.223,24,1,1
2,22,4.94988,1.94037,2.10142,-288.773,22,2,2
3,22,4.57198,2.33052,2.60561,-136.122,22,3,3
4,23,7.13716,0.532602,6.44316,-296.473,23,2,1
5,24,8.34502,1.33061,7.43229,-108.898,24,3,1
6,24,8.39659,2.40627,9.03753,-75.006,24,3,2
7,24,8.32815,2.39811,10.7649,-14.4161,24,1,2
8,23,5.72238,0.599926,9.00599,-94.9836,23,1,3
9,24,2.33636,-0.447572,9.41692,-142.339,24,4,4
10,19,1.19143,1.32934,4.36304,-15.4981,19,3,4
11,19,5.03793,-2.58292,5.59213,-0.911835,18,5,5
12,19,5.51027,-2.7675,6.19377,-0.289767342169,19,3,5
