0.10169491525423729,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.084745762711864403,0.093220338983050849,0.084745762711864403,0.093220338983050849,0.084745762711864403,0.093220338983050849,0.084745762711864403,
0.095652173913043481,0.095652173913043481,0.086956521739130432,0.086956521739130432,0.095652173913043481,0.095652173913043481,0.086956521739130432,0.086956521739130432,0.086956521739130432,0.095652173913043481,0.086956521739130432,
0.10000000000000001,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.083333333333333329,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.083333333333333329,
0.084745762711864403,0.084745762711864403,0.084745762711864403,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.093220338983050849,0.093220338983050849,
0.086206896551724144,0.086206896551724144,0.086206896551724144,0.094827586206896547,0.094827586206896547,0.094827586206896547,0.086206896551724144,0.086206896551724144,0.086206896551724144,0.10344827586206896,0.094827586206896547,
0.088495575221238937,0.088495575221238937,0.088495575221238937,0.088495575221238937,0.097345132743362831,0.097345132743362831,0.088495575221238937,0.088495575221238937,0.097345132743362831,0.088495575221238937,0.088495575221238937,
0.089285714285714288,0.089285714285714288,0.089285714285714288,0.089285714285714288,0.089285714285714288,0.089285714285714288,0.098214285714285712,0.089285714285714288,0.098214285714285712,0.089285714285714288,0.089285714285714288,
0.08771929824561403,0.08771929824561403,0.08771929824561403,0.096491228070175433,0.096491228070175433,0.08771929824561403,0.08771929824561403,0.10526315789473684,0.08771929824561403,0.08771929824561403,0.08771929824561403,
0.088495575221238937,0.088495575221238937,0.088495575221238937,0.088495575221238937,0.088495575221238937,0.097345132743362831,0.088495575221238937,0.088495575221238937,0.097345132743362831,0.097345132743362831,0.088495575221238937,
0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.090090090090090086,0.0990990990990991,0.090090090090090086,
