0,24,4.97926,0.210898,1.10702,-302.223,24,1,1
1,24,4.97926,0.210898,1.10702,-302.223,24,1,1
2,22,4.94988,1.94037,2.10142,-288.773,22,2,2
3,22,4.57198,2.33052,2.60561,-136.122,22,3,3
4,23,7.13716,0.532602,6.44316,-296.473,23,2,1
5,24,8.34502,1.33061,7.43229,-108.898,24,3,1
6,24,8.39659,2.40627,9.03753,-75.006,24,3,2
7,24,8.32815,2.39811,10.7649,-14.4161,24,1,2
8,22,5.70781,0.59376,9.00262,-88.6523,22,3,1
9,23,2.37189,-0.43168,9.42681,-161.608,23,4,4
10,18,1.20285,1.3058,4.38564,-28.2398,18,3,4
11,18,5.03588,-2.58197,5.59079,-0.924261,17,5,5
12,18,5.51063,-2.77152,6.20049,-2.62876,18,2,5
13,16,-7.07893,-2.7572,9.30467,-88.4071,16,6,6
14,16,-8.09771,-2.65591,9.45753,-255.376,16,5,6
15,16,3.16564,-2.50224,12.6644,-14.0528,16,3,5
16,16,4.76286,-2.58741,11.4981,-0.543977,16,5,4
17,16,4.8367,-2.7886,10.9747,-0.957334,16,4,5
18,16,4.79501,-2.87833,10.3746,-7.62197,16,6,5
19,15,-5.68901,-2.82778,10.0896,-41.6601,15,2,6
20,15,-7.43051,-2.73217,9.04669,-40.8065,15,1,6
21,19,1.52501,-3.00873,11.616,-0.643132,19,7,7
22,19,1.80102,-3.24355,12.1211,-0.537281,19,4,7
23,21,-2.53965,-4.49954,17.3219,-69.4615,20,8,8
24,20,-2.38607,-5.45124,17.5755,-176.244,21,2,8
25,20,-2.13383,-6.38874,17.2671,-322.841,20,8,8
26,19,-2.05626,-7.5644,18.1419,-62.5006,20,3,8
27,19,-1.90469,-7.57107,19.8,-74.8539,19,4,8
28,18,-5.33864,-4.06163,23.1315,-27.9788,18,9,9
29,17,-5.32756,-5.47697,24.1965,-0.886778815153,18,1,9
