0,2,4.97906,0.243724,1.10592,-289.3,2,1,1
1,2,4.97906,0.243724,1.10592,-289.3,2,1,1
2,2,4.97696,1.96443,2.11694,-249.125,2,1,1
3,3,4.58182,2.37545,2.62625,-142.898,2,2,2
4,3,7.16401,0.574514,6.46285,-289.965,3,1,2
5,3,8.32951,1.38867,7.44373,-76.0751,3,1,1
6,4,8.36453,2.50247,9.06495,-62.1485,4,2,1
7,4,8.30925,2.46395,10.7782,-14.3466,4,1,1
8,2,5.73533,0.596683,9.00236,-102.001,2,3,3
9,2,2.40873,-0.377484,9.49165,-156.442,2,4,4
10,2,1.17162,1.2861,4.40796,-34.8389,2,2,4
11,2,5.06513,-2.56092,5.59048,-1.00828,2,1,3
12,2,5.53065,-2.76316,6.18558,-1.75798,2,2,3
13,1,-6.97692,-2.83141,9.30669,-87.9237,1,5,5
14,1,-8.00982,-2.72862,9.46376,-261.584,1,2,5
15,1,3.189,-2.48986,12.6562,-7.70355,1,1,4
16,1,4.78875,-2.57832,11.4975,-0.553766,1,5,4
17,1,4.86864,-2.7777,10.9791,-7.58105,1,4,3
18,1,4.83167,-2.88839,10.3804,-1.61211,1,3,4
19,1,-5.65344,-2.88792,10.0996,-54.4367,1,3,5
20,1,-7.37387,-2.80276,9.05079,-41.0116,1,3,5
21,1,1.55318,-3.01228,11.6209,-0.652932,1,6,6
22,1,1.83161,-3.24816,12.126,-4.01981792585,1,4,6
