0.11428571428571428,0.10476190476190476,0.095238095238095233,0.095238095238095233,0.095238095238095233,0.10476190476190476,0.095238095238095233,0.10476190476190476,0.095238095238095233,0.095238095238095233,
0.10476190476190476,0.10476190476190476,0.095238095238095233,0.095238095238095233,0.10476190476190476,0.10476190476190476,0.095238095238095233,0.095238095238095233,0.10476190476190476,0.095238095238095233,
0.11009174311926606,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.091743119266055051,0.10091743119266056,0.10091743119266056,0.091743119266055051,
0.096153846153846159,0.096153846153846159,0.096153846153846159,0.10576923076923077,0.10576923076923077,0.096153846153846159,0.10576923076923077,0.10576923076923077,0.096153846153846159,0.096153846153846159,
0.096153846153846159,0.096153846153846159,0.096153846153846159,0.10576923076923077,0.10576923076923077,0.10576923076923077,0.096153846153846159,0.096153846153846159,0.096153846153846159,0.10576923076923077,
0.097087378640776698,0.097087378640776698,0.097087378640776698,0.097087378640776698,0.10679611650485436,0.10679611650485436,0.097087378640776698,0.097087378640776698,0.10679611650485436,0.097087378640776698,
0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.10784313725490197,0.098039215686274508,0.10784313725490197,0.098039215686274508,
0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.098039215686274508,0.11764705882352941,0.098039215686274508,0.098039215686274508,
0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.10891089108910891,0.099009900990099015,
0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.099009900990099015,0.10891089108910891,
